Id,Program,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s1_grade,Y1s2_enrol,Y1s2_complete,Y1s2_grade,Y2s1_enrol,Y2s1_complete,Y2s1_grade,Y2s2_enrol,Y2s2_complete,Y2s2_grade,Y3s1_enrol,Y3s1_complete,Y3s1_grade,Y3s2_enrol,Y3s2_complete,Y3s2_grade,Y4s1_enrol,Y4s1_complete,Y4s1_grade,Y4s2_enrol,Y4s2_complete,Y4s2_grade,Rest_enrol,Rest_complete,Rest_grade,Failure
131393609,Biology,7,0,34,27,11.481,39,26,13,18,16,12.25,30,20,14.6,28,19,11.421,36,36,11.167,32,6,13,29,23,11.043,0,0,0,0
131382186,Management,30,30,30,30,14.7,36,36,13.75,30,24,12.5,30,30,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395604,Informatics,23,36,28,17,12.882,34,28,13.429,33,12,12.5,39,25,10.48,47,7,11,46,17,13.294,29,15,13.467,30,12,11.167,0,0,0,0
131396787,Biology,7,0,7,0,0,0,0,0,13,0,0,31,18,11,0,0,0,0,0,0,0,0,0,0,0,0,279,130,12.169,0
131384113,Nursing,30,30,30,30,15.3,27,27,15.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131402416,Management,17.5,12,17.5,0,0,17.5,5.5,10,31,13.5,12.556,55,20.5,10.512,30.5,6.5,10,39,12.5,10.52,0,0,0,0,0,0,0,0,0,1
131385693,Management,36,60,27,6,15,45,9,12.667,33,6,12,54,0,0,36,9,11,51,21,11.429,30,24,13.625,30,6,12,0,0,0,1
131384008,Management,33,60,39,24,12.5,33,21,13,42,15,10.4,30,12,14,30,12,12,30,12,12,0,0,0,0,0,0,0,0,0,0
111374728,Nursing,24,30,30,30,17.2,30,30,18.333,30,30,16.6,30,30,18,30,30,15.533,30,30,16.433,0,0,0,0,0,0,0,0,0,0
131381782,Informatics,47,36,33,5,11.4,36,24,11.5,30,3,15,30,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386963,Nursing,30,30,30,30,15.333,30,30,17,30,30,14.833,30,30,16.667,30,30,12.9,30,30,14.633,0,0,0,0,0,0,0,0,0,0
131389875,Biology,27,49,37,30,13.1,36,36,13.333,30,23,13.174,30,30,12.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111335762,Nursing,10,0,33,30,16.5,33,33,15.727,33,20,17,33,33,14.545,40,40,15.525,23,23,15.739,30,24,14.208,30,27,12.111,0,0,0,0
111345840,Nursing,30,30,20,20,17,26,26,13.923,34,34,14.765,26,26,13.846,30,30,13.3,30,30,15,0,0,0,0,0,0,0,0,0,0
131397352,Informatics,11,36,43,14,11.429,33,33,12.788,82,19,12.368,77,16,13,52,0,0,66,19,10.316,41,15,10,48,18,11.222,0,0,0,0
111335831,Nursing,15,45,30,30,16,30,30,14.967,30,30,15.667,30,30,15.133,30,30,14.633,30,30,15,0,0,0,0,0,0,0,0,0,0
131382521,Management,42,30,36,24,11.625,36,36,12.833,30,24,12.5,30,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131379526,Informatics,30,42,30,30,12.8,30,30,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393571,Biology,12,18,28,22,13.636,60,40,13.15,39,39,13.308,36,30,13.1,32,19,11.895,29,23,14.304,0,0,0,0,0,0,0,0,0,0
131384416,Informatics,35,36,31,14,12.714,36,18,11,32,9,11.333,36,18,10.667,30,9,11.333,36,6,11,0,0,0,0,0,0,0,0,0,0
131392793,Informatics,35,48,35,0,0,36,18,11.333,32,0,0,54,12,10.5,0,0,0,0,0,0,35,6,10,53,0,0,268,46,11.565,1
131391202,Biology,30,42,28,24,13.25,44,28,14.286,35,29,11.655,36,18,12.333,30,18,11.444,30,12,12.917,0,0,0,0,0,0,0,0,0,0
131389498,Nursing,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389522,Informatics,22,30,30,9,13.667,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383636,Management,30,30,30,30,12,30,30,13,30,30,13.9,30,30,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111354294,Nursing,30,24,30,30,15.267,30,30,16.667,30,30,13.9,30,30,15,30,30,14.067,30,30,14.433,0,0,0,0,0,0,0,0,0,0
131394395,Management,29,50.5,36,29.5,12.797,32.5,27,12.667,34.5,6,12,41,25,10.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131379653,Informatics,30,42,30,30,15,30,30,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111345855,Nursing,30,30,20,20,17.5,26,26,15.423,34,34,15.294,26,26,14.962,30,30,14.7,30,30,16.9,0,0,0,0,0,0,0,0,0,0
131383541,Management,30,33,30,30,11.9,30,27,12.556,30,30,12.1,30,30,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393196,Management,30,13,35.5,29.5,12.593,34.5,34.5,12.928,36,13,10.385,36,18.5,11.189,30,17.5,11.743,30,24,10.938,0,0,0,0,0,0,0,0,0,0
111364373,Nursing,24,30,30,30,15.2,30,30,17.333,30,30,13.8,30,30,16.5,30,30,13.5,30,30,15.7,0,0,0,0,0,0,0,0,0,0
131404767,Informatics,29,30,23,0,0,42,0,0,29,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384129,Biology,30,30,30,12,11.5,30,15,11.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384413,Informatics,34,48,36,14,12.143,36,12,11,28,9,12,36,24,12.75,30,15,12.2,30,6,10,0,0,0,0,0,0,0,0,0,0
131388730,Biology,27,14,32,10,10.5,58,30,14.6,28,15,12,30,25,10.92,40,29,11.862,39,17,12.588,30,8,14.5,30,12,11,0,0,0,0
131383388,Biology,33,42,40,40,11.9,30,30,13,30,20,13.75,30,30,12.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131397306,Management,34,36,38,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384006,Management,30,30,30,30,14.7,30,30,16.3,30,30,14.3,30,30,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111345844,Nursing,40,30,32,32,15.188,30,30,16.667,26,20,15,14,14,14,30,30,13.233,30,30,15.9,0,0,0,0,0,0,0,0,0,0
131387150,Management,6,30,6,0,0,24,0,0,18,12,13,60,6,11,34,24,13,48,0,0,30.5,24.5,13.673,42,24,12.875,76.5,32,12.141,0
131381544,Management,9,93,36,27,11.444,36,9,14,30,15,11,48,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111364572,Nursing,24,30,30,30,15.333,30,30,17,30,30,15.133,30,30,18,30,30,14.467,30,30,14.733,0,0,0,0,0,0,0,0,0,0
131380855,Management,30,36,30,30,13.9,30,30,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386493,Biology,16,31,30,30,12.733,39,33,13.97,35,8,12.25,21,0,0,34,18,12.667,36,36,12,30,19,11,30,9,10.667,0,0,0,0
131383496,Nursing,30,30,30,30,14.267,30,30,16,30,30,14.367,30,30,15.333,30,30,12.767,30,30,13.533,0,0,0,0,0,0,0,0,0,0
131380963,Nursing,32,20,19,19,13.421,22,19,14.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395430,Informatics,17,48,35,18,10.667,36,18,11,34,18,11.667,39,28,13,41,7,12,53,11,14.455,29,21,12.667,30,5,14,0,0,0,0
131388306,Informatics,30,42,30,24,15.25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393433,Biology,24,30,23,23,13.739,40,34,15.235,34,34,12.853,36,30,13.7,32,13,10.923,23,23,12.087,0,0,0,0,0,0,0,0,0,0
131388162,Management,46.5,30,36,36,11.083,36,36,12.083,30,7.5,14.4,30,24,12.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392694,Management,18,12,34,22,12.182,35.5,35.5,11.648,34,30,11.383,36,18.5,12.486,30,18.5,11.324,30,22.5,12.311,0,0,0,0,0,0,0,0,0,0
131396296,Informatics,17,35,36,19,13.316,33,21,14.238,47,20,12.4,66,40,13.5,47,26,13.385,41,28,12.179,28,14,13.286,30,0,0,0,0,0,0
131385304,Management,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131400031,Informatics,6,18,0,0,0,0,0,0,12,0,0,24,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131402073,Nursing,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384580,Management,36,24,42,27,12.889,30,24,13.875,36,12,13.5,30,18,13.167,30,15,12.6,30,24,12.25,0,0,0,0,0,0,0,0,0,1
131385041,Informatics,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131383869,Nursing,30,30,30,30,15.333,30,30,16.667,30,30,15.067,30,30,15.667,30,30,13,30,30,14.167,0,0,0,0,0,0,0,0,0,0
131383787,Management,18,0,39,21,11.714,33,9,13.667,36,18,13,36,12,13.5,24,15,11.2,30,18,11.667,0,0,0,0,0,0,0,0,0,1
131390069,Nursing,30,30,30,30,14.933,30,30,17,30,30,15.267,30,30,16,30,30,15.333,30,30,14.433,0,0,0,0,0,0,0,0,0,0
111345883,Nursing,30,30,26,26,15.308,20,20,17.5,26,26,14.231,34,34,15.235,30,30,13.833,30,30,15,0,0,0,0,0,0,0,0,0,0
131384102,Biology,28,34,30,30,12.6,35,35,13.771,30,30,13.067,30,30,13.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385555,Informatics,37,48,36,11,10.909,54,24,11.75,34,12,14,36,12,14,34,15,12,36,18,12,30,15,11.6,36,0,0,0,0,0,0
131380710,Informatics,40,36,30,9,13.333,42,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392245,Biology,29,35,24,0,0,47,0,0,0,0,0,0,0,0,31,0,0,40,0,0,28,0,0,44,0,0,199,54,12.13,1
131389465,Management,6,17.5,36.5,36.5,16.562,42,30,12.967,30,17.5,11.314,36,18.5,13.351,30,30,11.283,30,24,12.354,0,0,0,0,0,0,0,0,0,0
131382481,Nursing,30,30,30,30,15.967,30,30,17,30,30,15.733,30,30,15.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384751,Informatics,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394744,Management,18,60,18,6,13,80.5,15,13.2,30,12,16.5,66,12,15.5,36,6,10,66.5,17.5,12.314,30,11.5,12.913,77,0,0,623.5,81,12.247,0
131403538,Management,39,42,30,12,13.75,24,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380422,Nursing,30,30,30,30,15.9,30,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383841,Biology,34,38,30,30,12.6,36,30,13.6,30,30,12.6,30,30,12.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131381991,Management,27,27,30,12,13.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391008,Management,53.5,72,36,24.5,13.857,46,30.5,14.082,30,18,11.972,30,18,16.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387252,Nursing,9,10,30,15,17.8,36,36,15.833,36,36,15.306,30,20,17.5,33,27,13.444,30,30,14.667,30,30,13.9,32,27,14.074,0,0,0,0
111335814,Nursing,10,20,30,0,0,40,3,14,30,10,13,30,20,12.15,30,30,13.267,30,30,13.833,0,0,0,0,0,0,0,0,0,1
131392847,Biology,36,28,30,30,13.2,34,34,14.412,30,25,12.44,30,30,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111354329,Nursing,24,30,30,30,15.4,30,30,17.667,30,30,14.933,30,30,16,30,30,14.333,30,30,15.767,0,0,0,0,0,0,0,0,0,0
131383906,Nursing,33,30,36,36,13.333,30,30,16.333,42,36,12.278,30,30,15,30,18,11.889,30,30,12.833,0,0,0,0,0,0,0,0,0,0
131380261,Management,42,48,30,12,13.75,30,24,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382487,Biology,29,30,36,36,13.417,30,30,14.6,30,26,12.346,30,30,12.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384390,Management,63,27,36,0,0,39,3,10,36,9,10,39,6,12,30,12,12.5,30,0,0,0,0,0,0,0,0,0,0,0,0
131391194,Management,24,42,24,6,10,36,6,13,12,0,0,36,6,14,41.5,12,11,42,12,12.5,53,17.5,10.343,52.5,5,11,290.5,91,11.341,0
131387888,Informatics,35,36,33,0,0,30,0,0,30,3,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382571,Nursing,30,30,30,30,16.5,30,30,15,30,30,14.4,30,30,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386588,Biology,30,54,30,30,12.5,36,30,13.2,30,26,13.346,30,24,12.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384313,Biology,28,36,30,30,12.1,30,30,12.4,30,30,11.967,30,30,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382747,Biology,30,40,30,30,13.3,33,33,13.273,30,30,13.133,30,27,11.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131399298,Informatics,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380245,Management,36,48,30,6,13.5,30,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380938,Management,30,42,30,30,14.9,24,24,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388241,Nursing,30,12,0,0,0,36,30,15.9,30,30,17,33,24,14.083,30,30,15.333,33,21,12.762,27,23,12.87,33,17,12.824,0,0,0,0
131392419,Biology,34,44,34,34,14.265,36,36,13.667,30,14,13.857,30,24,12.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131394458,Management,31.5,36,35.5,17.5,12.657,39,22,12.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364547,Nursing,24,30,30,30,17.533,30,30,17,30,30,15,30,30,17.5,30,30,15.067,30,30,16.1,0,0,0,0,0,0,0,0,0,0
131395823,Informatics,32,44,0,0,0,0,0,0,35,11,11.091,42,24,10.25,29,0,0,42,12,11.5,36,11,10,36,6,12,443,63,11.413,0
131379482,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384702,Informatics,20,24,26,0,0,36,0,0,30,9,13.333,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392088,Biology,32,30,30,30,13.8,36,30,16.6,30,30,12.6,30,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389908,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395351,Informatics,0,18,37,26,14.538,37,37,14.459,41,41,12.634,34,34,13.265,29,21,13.762,30,24,12.292,0,0,0,0,0,0,0,0,0,0
131380812,Informatics,36,48,30,18,11,36,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390574,Informatics,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388746,Management,17.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364553,Nursing,30,24,30,30,16.067,30,30,16,30,30,13.167,30,30,16.5,30,30,13.467,30,30,16.133,0,0,0,0,0,0,0,0,0,0
131397268,Informatics,0,12,37,24,12.333,34,34,14.059,48,20,14.7,70,36,13.389,33,20,12.7,66,26,12.385,34,13,12.538,53,23,13.174,0,0,0,0
131382259,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385438,Biology,35,30,41,24,13.375,36,36,13.5,30,17,12.471,30,24,12.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111335860,Nursing,30,30,30,30,15,30,30,15.167,30,30,16,30,30,14.4,30,30,14.7,30,30,14.633,0,0,0,0,0,0,0,0,0,0
131387155,Nursing,30,33,36,30,17,36,33,14.909,30,30,16.333,36,33,14.091,30,27,13.741,30,24,12.917,0,0,0,0,0,0,0,0,0,0
131388694,Management,35,0,30,1.5,15,30,7.5,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391980,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382767,Informatics,36,36,36,19,16.158,36,30,15,30,24,13.125,36,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388619,Informatics,36,36,33,3,10,36,0,0,30,3,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389014,Biology,33,24,0,0,0,0,0,0,31,9,11.333,41,12,10.5,30,0,0,30,0,0,24,0,0,30,0,0,0,0,0,1
131382248,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380641,Informatics,42,36,30,12,14.75,42,36,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131379667,Informatics,48,30,36,12,12,36,12,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386446,Informatics,48,53,36,0,0,42,0,0,0,0,0,0,0,0,35,12,13,36,0,0,28,3,15,42,12,10,72,3,11,0
131388620,Management,35.5,30,30,24.5,15.531,36,36,14.833,30,30,12.2,30,24,14.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382672,Biology,25,34,36,36,12.917,36,30,13,30,30,13,30,30,13.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131396330,Informatics,5,18,34,23,12.609,36,36,11.667,26,0,0,43,7,17,46,12,11.5,59,26,13.615,33,13,12.538,41,18,11.278,65,45,12.511,0
131384662,Informatics,27,30,21,0,0,30,0,0,30,9,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394920,Informatics,23,29,34,23,11.261,36,36,12.167,31,6,11,38,33,10.182,52,20,10.6,51,15,11.667,29,10,13,30,7,12,0,0,0,0
131381494,Nursing,0,20,18,18,13,30,15,17,28,28,14.214,30,30,14.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364546,Nursing,24,30,30,30,15,30,30,15,30,30,12.933,30,30,15,30,30,13.433,30,30,14.5,0,0,0,0,0,0,0,0,0,0
131385413,Biology,18,37,22,22,14.091,24,24,14,42,26,11.692,39,27,11.778,30,12,13.333,30,15,13.2,0,0,0,0,0,0,0,0,0,0
131398622,Informatics,0,6,48,26,14.731,21,21,12.762,59,32,12.531,62,35,13.143,40,19,12.947,55,33,12.848,33,20,12.2,43,16,13.25,0,0,0,0
131385759,Management,36,36,36,36,12.083,36,30,15,30,18,13.833,30,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111354324,Nursing,30,24,30,30,16.867,30,30,17.667,33,33,15.667,30,30,16.5,30,27,13.407,30,30,16.2,0,0,0,0,0,0,0,0,0,0
111354255,Nursing,30,24,30,30,14.4,30,30,18.333,30,30,15.033,30,30,14,30,30,13.867,30,30,16.2,0,0,0,0,0,0,0,0,0,0
111364529,Nursing,24,30,30,30,15.933,30,30,16.333,30,30,15.467,30,30,17,30,30,15.567,30,30,15.9,0,0,0,0,0,0,0,0,0,0
111354287,Nursing,15,0,30,15,18,30,24,16.25,20,20,16,26,26,12.692,34,34,11.941,12,6,13,30,30,13.1,30,0,0,60,60,13.55,0
131380922,Nursing,30,30,30,30,16.567,30,30,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384815,Informatics,29,35,36,18,12.667,36,24,12,30,19,14.421,42,36,12.667,30,18,15,42,24,15.25,0,0,0,0,0,0,0,0,0,0
131394336,Biology,12,27,22,16,13.25,36,24,13,48,29,11.828,30,30,12.2,32,19,11.737,29,29,12.31,0,0,0,0,0,0,0,0,0,0
131396009,Informatics,6,6,19,11,12.636,42,30,13.4,42,28,14.429,52,30,16.5,41,14,15.143,54,36,12.889,41,26,13.231,42,24,13.583,58,24,12.708,0
131393550,Biology,25,40,28,28,13.036,42,42,15.071,32,32,14,29,23,14.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111364526,Nursing,24,30,0,0,0,30,30,15.667,30,30,14,15,15,15,30,30,13.533,30,15,13,30,30,14.567,30,30,14.667,0,0,0,0
131389254,Biology,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131389761,Management,42,49,36,24.5,10.286,53.5,23.5,11.362,30,18,11.667,48,24,13.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383832,Informatics,46,30,29,23,14.522,30,30,13,34,6,10,36,24,11.25,30,3,17,36,12,12,0,0,0,0,0,0,0,0,0,0
131388316,Nursing,30,30,30,30,15.933,30,30,16,30,30,15.6,30,30,16.333,30,30,15.9,30,30,15.667,0,0,0,0,0,0,0,0,0,0
131387990,Informatics,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131403860,Nursing,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131403913,Management,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386984,Informatics,12,18,18,6,11,42,24,13.75,30,18,12.333,36,12,12,30,30,13.8,36,24,12,30,18,14.333,36,24,12.5,0,0,0,0
131394491,Informatics,18,48,18,0,0,42,18,13.667,35,23,11.217,36,6,14,28,16,10.313,36,12,12,32,11,12.455,40,10,12.5,59,29,10.655,0
111364579,Nursing,30,24,36,36,12.833,30,30,15.333,32,26,11.231,30,30,15,30,28,12.107,30,30,15,0,0,0,0,0,0,0,0,0,0
131403251,Biology,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385952,Biology,22,51,30,30,15.2,36,36,14.5,30,30,12.333,30,24,14.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387702,Biology,20,21,29,27,13.111,42,36,14,30,30,12,36,24,12.25,30,23,12.174,30,24,11.667,0,0,0,0,0,0,0,0,0,0
111364528,Nursing,30,24,30,30,15.533,30,30,17.333,30,30,15.4,30,30,17.5,30,30,14.4,30,30,16.267,0,0,0,0,0,0,0,0,0,0
131385169,Nursing,35,30,30,25,16.64,30,30,17,30,30,14.933,30,30,14,30,30,14.167,30,30,14.3,0,0,0,0,0,0,0,0,0,0
111354355,Nursing,24,30,30,30,14.2,30,30,16.333,30,30,12.733,30,30,11,30,30,14.233,30,30,13.3,0,0,0,0,0,0,0,0,0,0
111335753,Nursing,10,0,30,30,18,30,30,16.8,30,20,17.5,30,30,14.567,30,30,16,30,30,15.733,30,24,13.708,36,36,13.861,0,0,0,0
131386607,Management,6,6,24,18,10,60,36,10.667,29.5,12,11.5,30,30,13.5,42,24,10.729,29,17,12.735,30,6,14,30,16.5,12.667,0,0,0,0
111335824,Nursing,30,30,30,30,16,30,30,14.4,30,30,16,30,30,13.8,30,30,14.5,30,30,14.567,0,0,0,0,0,0,0,0,0,0
131390832,Management,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384153,Biology,31,32,30,30,12,42,36,13.333,30,30,14.267,30,24,13.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111335861,Nursing,30,30,30,30,16.6,30,30,16,30,30,15.1,30,30,15,30,30,15.433,30,30,15.9,0,0,0,0,0,0,0,0,0,0
131384414,Nursing,30,30,30,30,17.367,30,30,18,30,30,16.5,30,30,16.333,30,30,15.433,30,30,15.633,0,0,0,0,0,0,0,0,0,0
131402158,Management,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384640,Nursing,30,0,30,30,17.333,35,35,16.514,0,0,0,27,22,14.591,30,30,16.667,33,33,13.333,30,30,13.133,30,30,12.467,0,0,0,0
131394646,Management,24,12.5,33,27,11.241,36,23.5,11.979,33.5,24,10,33,27,11.926,37,9,11,37,27,11.333,0,0,0,0,0,0,0,0,0,0
131391445,Biology,31,42,53,24,12.208,18,4,15,42,6,12,30,12,11,34,13,12,36,12,11.5,30,8,11.75,30,12,12.417,0,0,0,1
131385214,Biology,2,11,28,26,13.231,38,38,14.947,30,30,13.1,30,24,15,30,30,13.1,30,30,13.667,0,0,0,0,0,0,0,0,0,0
131385663,Management,30,36,30,30,11.5,30,30,11.9,30,30,13.5,30,30,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131395222,Informatics,26,30,21,0,0,30,12,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386303,Nursing,30,30,30,30,16.7,30,30,16.333,30,30,15.3,30,30,16.667,30,30,13.1,30,30,14.1,0,0,0,0,0,0,0,0,0,0
131397474,Informatics,6,0,36,36,14.833,36,28,12.536,33,8,10,42,35,12.029,38,32,11.688,38,19,10.737,41,21,11.286,48,24,12.875,0,0,0,0
131380452,Management,36,54,30,18,13.167,30,24,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386824,Nursing,38,0,30,22,12.818,30,10,16,24,0,0,30,30,13.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131399348,Informatics,17,23,68,39,13.077,23,11,11.636,84,17,13.706,45,33,13.152,45,12,12.5,49,16,16,47,14,12.286,50,24,13.25,0,0,0,0
111364537,Nursing,30,24,0,0,0,30,30,16,30,30,14.6,15,15,16,30,30,12.9,30,15,12,30,30,13.433,30,30,15.167,0,0,0,0
131392134,Informatics,11,18,35,35,12.229,36,18,13,30,20,11.5,36,24,12.25,30,30,12.4,30,24,13.25,0,0,0,0,0,0,0,0,0,0
131394915,Biology,23,64,36,12,13,36,36,13.333,36,24,12,42,24,13.5,32,19,14.842,29,17,14,0,0,0,0,0,0,0,0,0,0
131390607,Biology,10,20,31,25,12.6,32,22,13.818,30,24,12.375,30,30,11.6,30,30,11.433,30,30,12.433,0,0,0,0,0,0,0,0,0,0
131389299,Informatics,34,33,31,23,13.87,36,18,15.333,35,32,15.031,36,24,13,30,0,0,30,18,15.333,0,0,0,0,0,0,0,0,0,0
131384012,Management,36,36,36,36,12.583,36,36,13.167,30,24,14.875,30,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
